Course code,Academic Year,Year,Season,Antal bestået,Antal tilmeldte,Eksamensgennemsnit,Fremmødte,Engelsk titel,Undervisningssprog,Point( ECTS ),Kursustype,Evalueringsform,Hjælpemidler,Bedømmelsesform,Institut,Mulighed for GRØN DYST deltagelse,Ekstern samarbejdsinstitution,forudsætninger,WMA
02441,2023-2024,2023,Winter,30,32,7.5,30,Applied Statistics and Statistical Software,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.546726632297769
02445,2019-2020,2019,Winter,31,32,9.0,31,Project in Statistical Evaluation of Artificial Intelligence,Engelsk,5,Bachelor,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.546731362320407
02445,2020-2021,2020,Winter,51,52,8.5,51,Project in Statistical Evaluation for Artificial Intelligence and Data Science,Engelsk,5,Bachelor,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.546579331895753
02445,2021-2022,2021,Winter,78,80,8.1,78,Project in Statistical Evaluation for Artificial Intelligence and Data,Engelsk,5,Bachelor,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.546415215336845
02445,2022-2023,2022,Winter,72,75,8.4,72,Project in Statistical Evaluation for Artificial Intelligence and Data,Engelsk,5,Bachelor,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.546269437748565
02445,2023-2024,2023,Winter,64,68,7.8,64,Project in Statistical Evaluation for Artificial Intelligence and Data,Engelsk,5,Bachelor,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.546061864721578
02445,2023-2024,2024,Summer,72,73,9.3,73,Project in Statistical Evaluation for Artificial Intelligence and Data,Engelsk,5,Bachelor,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.546006971418537
02450,2017-2018,2017,Winter,342,414,6.1,388,Introduction to Machine Learning and Data Mining,Engelsk,5,"Kandidat, Bachelor",Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.545574388583516
02450,2017-2018,2018,Summer,356,439,5.8,412,Introduction to Machine Learning and Data Mining,Engelsk,5,"Kandidat, Bachelor",Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.5474717951320205
02450,2018-2019,2018,Winter,359,436,5.9,411,Introduction to Machine Learning and Data Mining,Engelsk,5,"Kandidat, Bachelor",Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.549910736365702
02450,2018-2019,2019,Summer,348,442,5.8,404,Introduction to Machine Learning and Data Mining,Engelsk,5,"Kandidat, Bachelor",Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.552211125509702
02450,2019-2020,2019,Winter,434,532,6.2,491,Introduction to Machine Learning and Data Mining,Engelsk,5,"Kandidat, Bachelor",Anden,Tilladt,"bestået/ikke bestået , ekstern censur",01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.554615834063689
02450,2019-2020,2020,Summer,373,465,6.0,429,Introduction to Machine Learning and Data Mining,Engelsk,5,"Kandidat, Bachelor",Anden,Tilladt,"bestået/ikke bestået , ekstern censur",01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.556879004515342
02450,2020-2021,2020,Winter,550,623,5.5,589,Introduction to Machine Learning and Data Mining,Engelsk,5,"Kandidat, Bachelor",Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.559154972772936
02450,2020-2021,2021,Summer,387,543,5.4,478,Introduction to Machine Learning and Data Mining,Engelsk,5,"Kandidat, Bachelor",Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.563296217762892
02450,2021-2022,2021,Winter,489,631,5.8,574,Introduction to Machine Learning and Data Mining,Engelsk,5,"Kandidat, Bachelor",Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.566832768450467
02450,2021-2022,2022,Summer,374,509,5.6,447,Introduction to Machine Learning and Data Mining,Engelsk,5,"Kandidat, Bachelor",Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.570308104051512
02450,2022-2023,2022,Winter,423,579,5.5,515,Introduction to Machine Learning and Data Mining,Engelsk,5,"Kandidat, Bachelor",Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.573330816487627
02450,2022-2023,2023,Summer,314,446,5.2,394,Introduction to Machine Learning and Data Mining,Engelsk,5,"Kandidat, Bachelor",Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.5770019425486925
02450,2023-2024,2023,Winter,443,642,5.1,580,Introduction to Machine Learning and Data Mining,Engelsk,5,"Kandidat, Bachelor, Diplomingeniør",Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.580226261012666
02450,2023-2024,2024,Summer,339,516,4.9,455,Introduction to Machine Learning and Data Mining,Engelsk,5,"Kandidat, Bachelor, Diplomingeniør",Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.585188749866325
02451,2017-2018,2017,Winter,20,32,4.3,28,Digital Signal Processing,Engelsk,10,Kandidat,Skriftlig eksamen,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.589410073732146
02451,2018-2019,2018,Winter,18,31,3.5,26,Digital Signal Processing,Engelsk,10,Kandidat,Skriftlig eksamen,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.58972833260769
02451,2018-2019,2019,Summer,4,7,4.0,5,Digital Signal Processing,Engelsk,10,Kandidat,Skriftlig eksamen,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.590095793649697
02452,2017-2018,2018,Summer,14,22,7.5,17,Audio Information Processing Systems,Engelsk,5,Kandidat,Mundtlig eksamen,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.590157827257428
02452,2018-2019,2019,Summer,17,21,9.6,17,Audio Information Processing Systems,Engelsk,5,Kandidat,Mundtlig eksamen,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.590163124243996
02454,2017-2018,2017,Winter,70,96,5.1,90,Introduction to Cognitive Science,Engelsk,5,Kandidat,Anden,Ikke tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.5900450346140955
02454,2017-2018,2018,Summer,12,12,6.7,12,Introduction to Cognitive Science,Engelsk,5,Kandidat,Anden,Ikke tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.590819829693372
02454,2018-2019,2018,Winter,74,94,5.0,91,Introduction to Cognitive Science,Engelsk,5,Kandidat,Anden,Ikke tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.590856789210009
02454,2018-2019,2019,Summer,6,7,7.6,7,Introduction to Cognitive Science,Engelsk,5,Kandidat,Anden,Ikke tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.591672200318185
02454,2019-2020,2019,Winter,74,101,5.1,95,Introduction to Cognitive Science,Engelsk,5,Kandidat,Anden,Ikke tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.59167199869956
02454,2019-2020,2020,Summer,16,17,6.6,16,Introduction to Cognitive Science,Engelsk,5,Kandidat,Anden,Ikke tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.592490952746697
02455,2018-2019,2018,Winter,7,7,11.1,7,Experiment in Cognitive Science,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.5925458961601535
02455,2019-2020,2019,Winter,14,15,10.9,14,Experiment in Cognitive Science,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.592460944933653
02455,2020-2021,2020,Winter,24,25,10.2,24,Experiment in Cognitive Science,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.592300718682632
02455,2022-2023,2022,Winter,28,29,10.6,28,Experiment in Cognitive Science,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.592084145104973
02455,2023-2024,2023,Winter,45,46,9.6,45,Experiment in Cognitive Science,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.591792669294581
02456,2017-2018,2017,Winter,143,156,10.2,143,Deep learning,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ja,Ja,Ja,7.591479868745327
02456,2018-2019,2018,Winter,173,189,10.1,175,Deep learning,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ja,Ja,Ja,7.590188079415156
02456,2019-2020,2019,Winter,253,280,10.5,254,Deep learning,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ja,Ja,Ja,7.588666116859445
02456,2020-2021,2020,Winter,362,377,10.8,362,Deep learning,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ja,Ja,Ja,7.586101438619369
02456,2021-2022,2021,Winter,352,370,10.9,353,Deep learning,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ja,Ja,Ja,7.582061325832551
02456,2022-2023,2022,Winter,444,451,10.6,445,Deep learning,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ja,Ja,Ja,7.577989131379576
02456,2023-2024,2023,Winter,401,413,10.4,401,Deep learning,Engelsk,5,"Kandidat, Diplomingeniør",Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ja,Ja,Ja,7.573306241555581
02457,2017-2018,2017,Winter,102,113,8.2,106,Non-Linear Signal Processing,Engelsk,10,Kandidat,Mundtlig eksamen,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.569353595726206
02457,2018-2019,2019,Summer,62,68,9.4,63,Non-Linear Signal Processing,Engelsk,10,Kandidat,Mundtlig eksamen,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.5691204018628
02457,2019-2020,2020,Summer,55,62,8.8,57,Non-Linear Signal Processing,Engelsk,10,Kandidat,Mundtlig eksamen,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.568717943350009
02458,2017-2018,2017,Winter,21,29,7.6,24,Cognitive Modelling,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.5684730147097286
02458,2018-2019,2018,Winter,34,36,8.6,34,Cognitive Modelling,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.5684703738992924
02458,2019-2020,2019,Winter,28,33,7.3,30,Cognitive Modelling,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.568347952961214
02458,2020-2021,2020,Winter,34,40,7.5,37,Cognitive Modelling,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.568376056441279
02458,2021-2022,2021,Winter,68,91,5.2,86,Cognitive Modelling,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.568384889323369
02458,2021-2022,2022,Summer,9,12,4.6,12,Cognitive Modelling,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.569096230276528
02458,2022-2023,2022,Winter,35,56,4.8,48,Cognitive Modelling,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.569220667639926
02458,2022-2023,2023,Summer,10,14,6.1,12,Cognitive Modelling,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.569684987110247
02458,2023-2024,2023,Winter,20,40,4.0,32,Cognitive Modelling,Engelsk,5,Kandidat,Skriftlig eksamen,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.569746595775894
02458,2023-2024,2024,Summer,9,12,5.2,11,Cognitive Modelling,Engelsk,5,Kandidat,Skriftlig eksamen,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.570145687034898
02460,2017-2018,2018,Summer,98,101,10.7,98,Advanced Machine Learning,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.570236776733895
02460,2018-2019,2019,Summer,103,108,9.2,103,Advanced Machine Learning,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.5691647939158555
02460,2019-2020,2020,Summer,48,50,10.5,48,Advanced Machine Learning,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.568577502115247
02460,2020-2021,2021,Summer,83,85,10.6,84,Advanced Machine Learning,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.568085463510153
02460,2021-2022,2022,Summer,60,61,11.1,60,Advanced Machine Learning,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.567194616035757
02460,2023-2024,2024,Summer,86,93,7.8,88,Advanced Machine Learning,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.5664530168703985
02461,2018-2019,2018,Winter,36,37,11.8,36,Introduction to Intelligent Systems,Dansk,10,Bachelor,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Nej,7.566381090369495
02461,2019-2020,2019,Winter,52,54,10.0,52,Introduction to Intelligent Systems,Dansk,10,Bachelor,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Nej,7.565847631448149
02461,2020-2021,2020,Winter,101,111,10.1,102,Introduction to Intelligent Systems,Dansk,10,Bachelor,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Nej,7.5654045160161
02461,2021-2022,2021,Winter,79,90,9.0,81,Introduction to Intelligent Systems,Dansk,10,Bachelor,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Nej,7.564499138498602
02461,2022-2023,2022,Winter,76,83,8.0,82,Introduction to Intelligent Systems,Dansk,10,Bachelor,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Nej,7.564091821471479
02461,2023-2024,2023,Winter,76,89,8.1,78,Introduction to Intelligent Systems,Dansk,10,Bachelor,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Nej,7.563966571473618
02462,2018-2019,2019,Summer,31,35,11.3,31,Signals and data,Dansk,5,Bachelor,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Nej,7.56382002544627
02462,2019-2020,2020,Summer,51,52,10.9,51,Signals and data,Dansk,5,Bachelor,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Nej,7.563414027117595
02462,2020-2021,2021,Summer,87,97,9.6,87,Signals and data,Engelsk,5,Bachelor,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Nej,7.562817424840036
02462,2021-2022,2022,Summer,80,90,10.0,80,Signals and data,Engelsk,5,Bachelor,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Nej,7.562195849027485
02462,2022-2023,2023,Summer,72,86,7.9,76,Signals and data,Engelsk,5,Bachelor,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Nej,7.5615116923573416
02463,2019-2020,2020,Summer,28,30,10.7,28,Active machine learning and agency.,Dansk,5,Bachelor,Mundtlig eksamen,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ja,Ja,Ja,7.561421423107421
02463,2020-2021,2021,Summer,50,51,10.0,50,Active machine learning and agency.,Dansk,5,Bachelor,Mundtlig eksamen,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ja,Ja,Ja,7.5611130217508755
02463,2021-2022,2022,Summer,81,85,9.5,81,Active machine learning and agency.,Dansk,5,Bachelor,Mundtlig eksamen,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ja,Ja,Ja,7.560685002667562
02463,2022-2023,2023,Summer,76,81,9.3,78,Active machine learning and agency.,Dansk,5,Bachelor,Mundtlig eksamen,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ja,Ja,Ja,7.560133486410855
02463,2023-2024,2024,Summer,60,66,8.4,62,Active machine learning and agency.,Dansk,5,Bachelor,Mundtlig eksamen,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ja,Ja,Ja,7.559656885985703
02464,2018-2019,2019,Summer,32,36,10.3,32,Artificial Intelligence and Human Cognition,Dansk,5,Bachelor,Mundtlig eksamen,Ikke tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.559473870937145
02464,2019-2020,2020,Summer,50,50,8.7,50,Artificial Intelligence and Human Cognition,Dansk,5,Bachelor,Anden,Ikke tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.559165785470626
02464,2020-2021,2021,Summer,106,124,9.0,120,Artificial Intelligence and Human Cognition,Dansk,5,Bachelor,Skriftlig eksamen,Ikke tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.558965358519468
02464,2021-2022,2022,Summer,84,105,9.1,86,Artificial Intelligence and Human Cognition,Dansk,5,Bachelor,Mundtlig eksamen,Ikke tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.558357500149392
02464,2022-2023,2023,Summer,92,108,7.7,97,Artificial Intelligence and Human Cognition,Engelsk,5,Bachelor,Mundtlig eksamen,Ikke tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.557891313138414
02465,2020-2021,2021,Summer,50,59,8.8,51,Introduction to reinforcement learning and control,Dansk,5,Bachelor,Mundtlig eksamen,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ja,Ja,Ja,7.557842826892905
02465,2021-2022,2022,Summer,69,97,8.2,73,Introduction to reinforcement learning and control,Dansk,5,Bachelor,Mundtlig eksamen,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ja,Ja,Ja,7.5576199572906635
02465,2022-2023,2023,Summer,66,89,5.6,78,Introduction to reinforcement learning and control,Dansk,5,Bachelor,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ja,Ja,Ja,7.557454939579269
02465,2023-2024,2024,Summer,78,111,5.8,93,Introduction to reinforcement learning and control,Engelsk,5,Bachelor,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ja,Ja,Ja,7.557992368776749
02466,2019-2020,2020,Summer,29,31,11.7,29,Project work - Bachelor of Artificial Intelligence and Data,Dansk,10,Bachelor,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.558568043295316
02466,2020-2021,2021,Summer,47,50,10.1,47,Project work - Bachelor of Artificial Intelligence and Data,Dansk,10,Bachelor,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.5581451118764384
02466,2021-2022,2022,Summer,78,79,10.4,78,Project work - Bachelor of Artificial Intelligence and Data,Dansk,10,Bachelor,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.55772434463788
02466,2022-2023,2023,Summer,76,76,11.0,76,Project work - Bachelor of Artificial Intelligence and Data,Dansk,10,Bachelor,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.5569433043625285
02466,2023-2024,2024,Summer,62,65,8.0,64,Project work - Bachelor of Artificial Intelligence and Data,Dansk,10,Bachelor,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.5560211859479205
